customer_id,name,gender,age,email,phone,address,city,state,zipcode,registration_date,total_purchases,product_id,Metal_Type,payment_method,payment_amount,discount_applied,tax_amount,total_amount
2406,Christopher Price,Male,35,crystal71@example.com,(985)975-7250,"2645 Lopez Drives
New Brian, KS 69077",Livingstonton,Connecticut,87623,8/15/2019,5,84,Bronze,Creadit Card,4596.23,500.36,459.62,4555.49
2407,Connie Alvarez,Female,25,kenneth55@example.net,(557)660-2799,"16877 Kara Lodge
Gonzalezhaven, DE 30688",Port Christopherborough,Colorado,58997,5/13/2024,1,55,Platinum,Debit Card,3949.15,777.29,394.92,3566.78
2009,James Chapman,Male,55,debra79@example.org,341-437-4277x623,"1948 Jones Port Suite 377
Lake Heather, MS 36253",Lake Heatherchester,Maryland,81538,7/20/2024,5,94,Gold,Debit Card,3335.22,830.04,333.52,2838.7
2409,Donna Cohen,Female,45,lucasnicholas@example.com,376.599.7362x31520,"262 Crawford Loop
Port Dennis, MP 41270",East Deborah,Texas,46893,10/21/2022,1,1,Silver,PayPal,3718.51,285.73,371.85,3804.63
2410,Mrs. Jean Schroeder,Female,20,kimberly44@example.com,001-634-552-6497x52248,"32120 Holland Corner
Campbellstad, MT 96654",South Sandra,Florida,49111,1/15/2023,2,84,Platinum,Credit Card,823.93,191.45,82.39,714.87
2411,Catherine Jones,Female,67,williambarnett@example.org,-7283,"PSC 7761, Box 0534
APO AA 84748",West Anthony,Tennessee,68826,9/2/2022,2,37,Silver,Credit Card,4447.26,536.17,444.73,4355.82
2412,Anthony Lin,Female,30,valerie56@example.com,+1-937-793-9941x64122,"PSC 9939, Box 1847
APO AP 69802",Richardsonstad,Oregon,71276,10/8/2023,4,16,Bronze,Creadit Card,1503.98,279.9,150.4,1374.48
2413,Christina Webster,Female,54,tiffany72@example.com,(465)645-3923x706,"1022 Julia Spurs Suite 708
Vegashire, FM 59224",Anthonyfort,Arkansas,92090,3/11/2020,2,75,Gold,Debit Card,4367.09,335.54,436.71,4468.26
2414,Jacob Curry,Male,51,monica23@example.org,243-309-8898x8154,"1966 Cristian Crossing Suite 077
East Saramouth, VI 16046",Dianeton,Iowa,17063,10/7/2020,5,8,Silver,Creadit Card,3499.33,860.52,349.93,2988.74
2415,Brett Jones,Male,66,robertschad@example.net,+1-555-401-3714x8780,"14707 Brown Glens
South Katrinashire, CO 55408",East Kaylamouth,Massachusetts,17982,7/27/2023,1,17,Gold,PayPal,2988.6,448.82,298.86,2838.64
2416,Jennifer Terry,Male,67,ethomas@example.net,(798)886-2418x61929,"PSC 4360, Box 2171
APO AA 27843",Riosberg,Idaho,19673,1/14/2020,2,14,Gold,Credit Card,4968.18,824.99,496.82,4640.01
644,Emily Hughes,Male,40,derekhorton@example.net,001-766-652-2758,"98026 Miller Lights
Lake Nicoletown, OR 80608",Douglasmouth,Georgia,85900,7/22/2024,3,4,Bronze,Creadit Card,2924.15,458.87,292.42,2757.7
2418,Andrea Vargas,Male,39,stevenwoods@example.com,+1-887-433-1612x15745,"04805 Joseph Rue
Kimberlyfurt, VT 46138",East Matthewberg,Louisiana,66595,3/2/2023,4,5,Silver,PayPal,1714.46,279.77,171.45,1606.14
2419,Craig Thompson,Male,41,garywhite@example.com,-7488,"16698 Salazar Shores Apt. 774
Cummingsmouth, ME 55704",West Lisaside,Indiana,15518,1/28/2022,4,78,Platinum,Debit Card,1389.41,75.29,138.94,1453.06
2420,Jeremy Johnson,Male,53,johnandrews@example.net,+1-871-823-1517x434,"1069 Amanda Hollow
East Karenberg, HI 23854",Darrellview,Missouri,29464,7/18/2024,4,72,Silver,Debit Card,2789.94,487.42,278.99,2581.51
2421,Jason Meyer,Male,19,zsweeney@example.com,(406)200-0324,"547 Zuniga Hill Apt. 701
Elizabethton, OK 11895",Pittsfurt,North Carolina,87190,2/7/2024,3,67,Platinum,Credit Card,4264.9,912.21,426.49,3779.18
2422,Randy Holmes,Male,61,markmorgan@example.org,(339)819-2380,"8892 John Land
Marthafurt, OK 30475",Victorside,Maine,25597,2/1/2021,5,53,Platinum,Debit Card,2730.77,156.43,273.08,2847.42
2423,Molly Riley,Female,53,kristen37@example.net,(548)682-3924,"240 Mata Center
Lauraville, MN 26480",Royport,Kentucky,36330,3/25/2022,2,50,Platinum,Debit Card,813.07,151.27,81.31,743.11
2424,Stacey Brown,Female,63,lfry@example.com,836.435.4728x1552,"3609 Barton Crescent Suite 215
West Scottside, FL 89406",Jonesmouth,Kansas,90742,5/17/2021,1,74,Bronze,Creadit Card,1499.67,259.22,149.97,1390.42
2425,Sarah James,Female,36,michelletorres@example.com,302-449-4005,"27635 Duffy Shoal
Cameronhaven, PW 48206",Lake Ryan,Tennessee,59300,5/11/2021,2,8,Silver,PayPal,1314.28,189.14,131.43,1256.57
2076,Sheri Vasquez,Female,62,vancejessica@example.net,(701)674-9795x212,"Unit 0877 Box 7525
DPO AA 78027",North David,Michigan,95707,12/3/2023,2,77,Platinum,Creadit Card,4737.58,997.64,473.76,4213.7
2427,Patricia Clark,Female,36,nicholas12@example.net,(264)593-2017x78010,"843 Jack Grove
Elizabethmouth, MI 67494",Alanbury,Oklahoma,982,10/28/2021,2,29,Gold,PayPal,4572.16,813.73,457.22,4215.65
2428,Jennifer Newton,Female,58,beckywallace@example.com,308.507.1113x7545,"9257 Matthew Plain Apt. 007
Jacksonborough, CO 09542",West Kennethview,Arizona,54194,12/17/2022,4,69,Silver,Credit Card,4750.67,925.78,475.07,4299.96
2429,Bianca West,Male,63,robert26@example.com,860.867.6483x582,"763 Eileen Pines
Kimbury, LA 06149",Houseside,North Dakota,529,6/24/2024,4,36,Silver,Creadit Card,168.11,21.51,16.81,163.41
2430,Barbara Rodriguez,Male,53,eallen@example.com,+1-999-256-1963x650,"37600 Michael Lane
Ricemouth, MO 25229",Josephfurt,Idaho,73597,12/12/2021,3,95,Gold,Debit Card,2929.33,677.46,292.93,2544.8
1039,Brandon Taylor,Female,38,matthew96@example.com,001-526-222-4949x8606,"2607 Gregory Walks Suite 056
Turnerstad, MI 25872",New Jennifer,Connecticut,37319,4/12/2021,5,33,Silver,PayPal,4580.91,869.25,458.09,4169.75
67,Victoria Williams,Female,33,bmelendez@example.org,+1-462-584-6680x782,"97444 Richard Branch
New Kimland, FM 01845",Ericberg,Wisconsin,66994,9/26/2020,5,31,Bronze,Credit Card,643.39,72.75,64.34,634.98
2433,Jeffrey Brown,Male,59,keiththompson@example.net,992-727-3151x575,"084 Martinez Mill Suite 810
Andrewview, MT 29435",East Rogerfort,Tennessee,67469,7/4/2021,3,50,Bronze,Debit Card,2915.9,502.43,291.59,2705.06
2434,James Davila,Female,28,david76@example.com,001-511-998-2548x525,"154 Shirley Springs
West Charles, DE 69620",Rachelstad,Nevada,3332,7/27/2021,1,23,Platinum,Debit Card,1300.36,142.78,130.04,1287.62
2435,James Johnson,Male,68,benderjohn@example.net,(557)982-7496x203,"93192 David Burgs Apt. 351
Lake Ritaborough, IL 32544",Cooperport,Massachusetts,5901,1/21/2022,5,58,Platinum,Creadit Card,829.64,188.85,82.96,723.75
2436,Ian Myers,Male,41,lstewart@example.com,270-485-9267,"8352 Morris Ramp
South Anthony, NC 68245",Jasonbury,Washington,96516,10/10/2022,1,93,Silver,Credit Card,271.49,27.51,27.15,271.13
2437,Rachel Hoffman,Male,41,stevenramirez@example.org,742-810-4443,"811 Summers Valleys Apt. 559
New Heidimouth, KS 47714",Washingtonville,Delaware,16818,1/8/2023,1,24,Gold,Debit Card,4590.9,316.82,459.09,4733.17
2438,Cameron Wong,Male,21,wilkinsontodd@example.com,-9632,"157 Watson Hill
North Carrie, AK 42884",Jeffreytown,Kansas,1844,5/18/2022,4,86,Bronze,Debit Card,400.7,91.52,40.07,349.25
792,Amanda Webb,Male,58,jameswalton@example.com,(266)517-8336,"11207 Larson River Suite 889
Heidishire, NE 26202",Smithchester,Kansas,48735,10/19/2020,2,32,Gold,Debit Card,1828.1,171.62,182.81,1839.29
2440,Aaron Johnson,Male,66,alan86@example.org,001-588-992-5992,"0304 Mary Route Suite 295
Lake Savannahmouth, WY 83117",Jasminebury,Kentucky,14475,9/5/2022,2,3,Bronze,Debit Card,498.57,78.65,49.86,469.78
2441,Christopher Lyons,Female,53,gperez@example.com,001-969-785-2057,"989 Martin Turnpike Apt. 641
East Teresa, NH 07495",Buckfort,Missouri,26228,4/26/2022,3,56,Silver,Credit Card,1932.7,251.01,193.27,1874.96
2442,Ryan Rodriguez,Female,54,ypeterson@example.org,463-934-1063,"USS Chavez
FPO AE 05408",Derekfurt,Montana,40194,2/17/2021,1,36,Silver,PayPal,3045.4,486.22,304.54,2863.72
2443,Daniel Johnson,Female,50,aimee37@example.org,(540)354-9182,"34140 Sara Loop Suite 756
Davismouth, CA 54215",Port Shannon,Virginia,8520,6/20/2023,5,15,Gold,Debit Card,3200.87,260.79,320.09,3260.17
2444,James Ramirez,Male,68,nicholasbryant@example.net,231-591-1770x4723,"3131 Stephanie Heights
Jonesstad, SD 66276",Jonathonton,South Carolina,17604,12/16/2021,2,47,Platinum,Creadit Card,667.16,107.12,66.72,626.76
2445,Bradley Cobb,Male,39,brittany45@example.org,001-492-749-0541x11270,"5396 Horne Pass Suite 843
New Thomasshire, MD 50031",Lake Nicholastown,North Dakota,90616,2/12/2024,4,48,Bronze,PayPal,540.84,69.93,54.08,524.99
2446,Benjamin Blake,Female,59,garrettamber@example.net,573-589-4934x6644,"9551 Elizabeth Falls
Hollyland, NH 01144",Douglasborough,Maryland,32313,7/13/2023,1,7,Gold,Credit Card,4724.96,792.75,472.5,4404.71
2447,Christina Larsen,Female,55,jenkinsmatthew@example.org,962.597.3182x76485,"2568 Teresa Branch
South Robert, FL 18338",Lake Samantha,Iowa,2203,7/10/2024,4,18,Silver,Credit Card,3182.99,239.33,318.3,3261.96
2448,Dr. Courtney Chavez DDS,Male,52,vyork@example.net,(637)848-7683x07012,"8302 Delgado Squares Suite 065
Lake Chloeberg, OH 18011",Port Mary,Nevada,76933,6/28/2020,2,29,Silver,Creadit Card,2336.99,126.48,233.7,2444.21
478,Elizabeth Nelson DVM,Male,55,wthomas@example.net,(245)688-6533x016,"7124 Barrera Villages Apt. 328
Johnsonville, MT 64084",Mcconnellmouth,Maryland,7324,11/25/2021,4,1,Bronze,Credit Card,293.62,56.78,29.36,266.2
2450,Lisa Chavez,Female,35,kristina49@example.org,7018800527,"26791 Bowers Mission Apt. 562
Coreyhaven, PA 81064",Lake Tracyport,Wisconsin,29857,12/19/2021,5,61,Silver,PayPal,2772.49,301.84,277.25,2747.9
1977,Daniel Howard,Male,33,zrodriguez@example.org,257-409-6631,"82407 Gregory Road
Kylehaven, CA 77344",Lake Timothyview,Colorado,33385,10/6/2019,2,32,Gold,Credit Card,1175.51,285.43,117.55,1007.63
2452,Emily Bell,Female,62,wolfhenry@example.org,(825)912-1798x0039,"514 Nathan Radial
Acostashire, AL 61520",East Robert,Missouri,33411,3/18/2022,4,35,Silver,Debit Card,3765.86,889,376.59,3253.45
2453,Joanna Knox MD,Male,56,bburke@example.com,940-940-3783,"23114 Wright Islands Apt. 371
East Michelle, MT 02422",New Christinastad,New Jersey,85610,5/25/2023,3,19,Bronze,Credit Card,4583.3,679.12,458.33,4362.51
2454,Larry Warner,Male,27,brian27@example.net,+1-876-562-2164x197,"1944 Weiss Roads
East Joshua, SD 47191",North Jenniferborough,Iowa,51381,1/24/2022,4,23,Bronze,Debit Card,2581,613.85,258.1,2225.25
2455,Colleen Johnson,Female,43,nicole12@example.net,419-744-8475x330,"Unit 6869 Box 4320
DPO AA 92575",Wrightton,Vermont,42247,2/6/2022,2,23,Gold,Creadit Card,2612.02,153.15,261.2,2720.07
2456,Patricia Mcclain,Female,21,nicolebrown@example.org,354-815-9667x21086,"569 Richard Wall Suite 474
North Danielle, NE 11807",East Stevenstad,Rhode Island,32235,6/9/2021,5,59,Bronze,Credit Card,931.01,97.82,93.1,926.29
2457,Jennifer Harrington,Female,52,gonzalezmonique@example.com,839-273-8563,"1661 Amanda Burgs Suite 811
Ashleyborough, OK 82200",Beckerburgh,Florida,33399,9/14/2022,1,65,Gold,Credit Card,166.33,11.68,16.63,171.28
2458,Adam Davis,Female,27,andersonjoel@example.com,001-908-644-9279x037,"699 Jack Walks Suite 125
Smithberg, HI 24986",North Brooke,Massachusetts,90048,12/8/2019,2,27,Gold,Debit Card,4293.77,720.57,429.38,4002.58
2459,Micheal Mccarthy,Female,61,ocoleman@example.net,(519)883-4603,"650 Santiago Glen Apt. 339
Lake Kennethborough, NE 01610",Kruegerland,Colorado,11615,10/30/2023,2,43,Bronze,Credit Card,2749.12,360.59,274.91,2663.44
2460,Mary Davis,Female,41,amytaylor@example.net,-6757,"50355 Davis Spur Suite 604
Port Johnborough, WY 66171",Brianfort,Illinois,38431,5/8/2023,3,71,Bronze,Creadit Card,510.22,54.95,51.02,506.29
2461,Charles Francis,Male,36,scottjames@example.com,(781)257-5804,"0717 Strickland Canyon
West Douglas, DE 37113",South Catherine,Missouri,34701,10/17/2023,4,61,Bronze,PayPal,3541.14,643.65,354.11,3251.6
2462,Randall Espinoza,Female,28,morrisashley@example.net,625.644.9555,"740 Hannah Inlet
New Joseph, AZ 72363",Linstad,Wyoming,57290,11/11/2020,3,10,Gold,Debit Card,957.71,178.11,95.77,875.37
2463,Rebekah Malone,Male,38,pachecojessica@example.com,(908)362-4672x046,"7790 Alvarez Unions Apt. 809
Adamtown, MI 65618",Williamsonton,Florida,86811,5/25/2020,1,31,Platinum,Credit Card,1912.36,423.51,191.24,1680.09
2464,David Pratt,Female,23,benjamin07@example.com,918.479.0899,"975 Amy Village Suite 569
Jeffreyland, CO 74558",New Diana,North Dakota,87849,9/28/2020,4,60,Silver,Credit Card,2645.24,351.68,264.52,2558.08
2465,John Rowland,Male,45,joshua39@example.net,001-719-709-3856x54421,"USNS Swanson
FPO AP 54564",Wilsonstad,Oklahoma,21225,5/12/2024,3,65,Platinum,Credit Card,3464.18,178.04,346.42,3632.56
2466,Heather Davis,Male,31,rmendez@example.com,(640)212-0970x924,"4998 Ruiz Junction
Saramouth, OR 05296",Michelleberg,Iowa,34639,8/18/2022,5,30,Gold,Debit Card,304.75,26.61,30.48,308.62
2467,Sonya Padilla,Male,38,mlara@example.com,560.748.1214x58810,"80399 Christopher Forks
Buckleytown, NE 31030",Davidside,Florida,51504,1/17/2024,2,71,Gold,Debit Card,3877.38,314.6,387.74,3950.52
2468,Michael Greene,Female,62,xmcdaniel@example.org,776.976.7254x319,"54343 Jon Ferry Apt. 676
Padillachester, SC 06535",Port Jimmymouth,Georgia,35200,5/31/2023,2,45,Bronze,Debit Card,329.57,52.36,32.96,310.17
2469,Amanda Morales,Female,61,tiffany55@example.com,617.607.4483,"0625 Teresa Parkways
Davidchester, KS 79179",Kimberlyfurt,Mississippi,97115,6/25/2024,5,8,Gold,Credit Card,3701.3,501.3,370.13,3570.13
2470,Timothy Aguirre DVM,Female,25,wandasmith@example.com,+1-918-476-8678x076,"276 Hood Locks Suite 206
New Austin, CO 44936",North Davidland,Connecticut,15220,11/20/2023,4,45,Platinum,Creadit Card,4101.99,483.43,410.2,4028.76
2471,Antonio White,Male,43,floresanthony@example.net,5689744082,"4775 Jon Lake Apt. 044
Smithborough, VT 48298",Smithville,Vermont,52563,5/6/2022,1,45,Gold,Debit Card,2503.07,412.69,250.31,2340.69
2472,Philip Davis,Female,19,boydsherry@example.org,(630)684-5479x54078,"04233 Brianna Heights Apt. 621
Lake Allen, NJ 47832",West Jasonborough,Oklahoma,42573,1/29/2022,1,95,Gold,Credit Card,2969.92,193.86,296.99,3073.05
2473,Adam Sanchez,Male,66,caitlin15@example.org,751.414.0468x17655,"05221 Daniel Manors Apt. 470
Bergerbury, AZ 06170",Ricechester,Pennsylvania,79839,9/14/2019,4,77,Gold,PayPal,3596.95,777.84,359.69,3178.8
2474,Victoria Wilson,Male,38,beasleyemily@example.org,259-377-9812,"02808 Davenport Shore
South Vanessa, ID 16641",New Jose,Tennessee,6199,7/24/2020,3,13,Bronze,Credit Card,1721.92,228.51,172.19,1665.6
201,Kristin Walker,Female,51,lharrison@example.org,+1-984-248-1074x604,"9857 Moyer Harbor Apt. 113
East Joshua, MP 85042",Vickiside,Idaho,71712,1/14/2023,3,32,Gold,Creadit Card,3874.61,856.11,387.46,3405.96
2476,Elizabeth Robertson,Male,66,johnnorman@example.com,287-635-4969x0753,"5416 Adkins Forks
Conwaytown, WI 47704",Lake Joshua,Georgia,65148,1/27/2024,3,54,Platinum,PayPal,3867,470.9,386.7,3782.8
2477,Joseph Gutierrez,Female,37,jamesbennett@example.com,398-838-1211,"2938 Smith Groves
Fishershire, FL 13221",East Jeffreyshire,Montana,21807,1/6/2020,3,16,Bronze,Debit Card,4663.69,568.59,466.37,4561.47
2478,Barbara Ayala,Male,43,dennisvelazquez@example.com,743.865.2165x3489,"0229 Julie Mall Suite 401
North John, DE 90952",Mendezburgh,Arizona,89270,11/15/2023,4,44,Silver,Credit Card,4515.92,606.17,451.59,4361.34
2479,Paige Jones,Female,50,garrisonrobert@example.net,+1-595-520-2859x505,"8321 Miller Throughway
Lake Cynthia, NH 35483",Griffinberg,Hawaii,61419,5/1/2021,5,81,Gold,Debit Card,3012.88,497.47,301.29,2816.7
2379,Sydney Carr,Male,67,zsmith@example.org,688.216.3950x3625,"54035 Erica Underpass Apt. 955
Frankfurt, OK 54736",Port Tyler,Arkansas,31289,4/9/2023,1,48,Bronze,Credit Card,4575.13,784.51,457.51,4248.13
854,Javier Berry,Male,66,ernestkeller@example.net,001-869-579-1951,"659 Olson Track Suite 286
Ashleyport, HI 03884",Justinchester,Alabama,41983,11/1/2021,4,31,Bronze,Debit Card,3992.46,577.89,399.25,3813.82
2482,Donna Chapman,Female,62,kimberlyperkins@example.com,001-942-986-3090x942,"8410 Acosta Squares
Lake Tamara, WY 55693",Jonathanberg,Virginia,64847,5/31/2021,5,34,Bronze,Debit Card,4439.07,954.28,443.91,3928.7
2483,Jimmy Watkins,Male,20,marc28@example.org,309-873-3783x78415,"195 Katherine Falls
West Margaret, MA 22938",Caitlinhaven,Rhode Island,98743,4/7/2022,5,50,Gold,PayPal,119.87,28.47,11.99,103.39
2484,Jessica Bates,Male,54,ljohnson@example.com,517.293.5020,"6057 Barnes Keys Suite 718
Mariaborough, MP 54718",Port Brian,Louisiana,81681,1/10/2023,3,89,Silver,Debit Card,3437.2,215.9,343.72,3565.02
2485,Jennifer Mendoza,Female,47,adammckinney@example.com,(559)474-0379,"19525 Jeffrey Pine Apt. 545
Susanmouth, WV 51017",New Austin,Tennessee,72621,6/17/2022,1,39,Gold,Creadit Card,973.81,241.5,97.38,829.69
2486,Destiny Davidson,Female,41,matthewknight@example.org,9372287235,"06397 Alejandra Squares Apt. 967
Williamsberg, MH 73493",Lake Noah,Mississippi,2692,10/21/2021,4,7,Platinum,Creadit Card,2930.44,403.33,293.04,2820.15
2487,Brittany Lopez,Female,48,autumnfletcher@example.net,001-261-849-1445x66318,"2374 Duffy Stravenue Suite 194
East Amberberg, MP 88739",Williamsstad,Maine,62180,12/15/2023,4,9,Bronze,Creadit Card,927.12,143.59,92.71,876.24
2488,Kyle Nelson,Male,53,johngates@example.com,413-496-8132x241,"100 Laura Union
Port Stacytown, FM 01062",West Michael,Delaware,922,7/1/2022,5,13,Bronze,Credit Card,2831.57,699,283.16,2415.73
2489,Peter Rodriguez,Male,41,bryancoleman@example.com,695-271-6934,"814 Mary Manors
Martinezport, VI 44252",South Jay,Idaho,10787,6/12/2024,1,6,Silver,Creadit Card,2307.79,334.46,230.78,2204.11
2490,Shawna Miles,Male,61,williamjacobs@example.com,+1-969-313-6244x7652,"127 Janet Tunnel
Blackfort, OR 51972",Davidville,Maine,71801,7/25/2022,1,15,Bronze,Debit Card,456.02,41.61,45.6,460.01
2491,Andrea Johnson,Female,45,qirwin@example.net,+1-438-484-7577x210,"3317 Hawkins Drive Suite 593
Francistown, GA 35352",Scottshire,Illinois,64940,10/9/2020,1,54,Platinum,Credit Card,1291.56,240.64,129.16,1180.08
2492,Kevin Brown DDS,Male,42,badams@example.org,001-826-542-1772x18668,"355 Trevor Via Apt. 889
Brianfort, AL 65241",North Leslie,Oregon,44401,8/21/2022,4,17,Gold,Debit Card,3702.2,616.89,370.22,3455.53
2493,Claire Hopkins,Female,50,dhodges@example.net,4865321293,"3891 Courtney Dam
Davidmouth, AZ 41855",Smithport,Connecticut,14434,7/18/2020,5,67,Platinum,Debit Card,2030.66,437.54,203.07,1796.19
2494,Valerie Gonzalez,Male,36,paulwalker@example.net,+1-563-600-8757x4665,"4060 Victoria Glens Suite 042
West Paul, CA 62174",Ashleychester,South Carolina,85432,6/29/2023,5,57,Bronze,PayPal,2882.45,412.03,288.25,2758.67
2495,Sean Brown,Male,48,rbyrd@example.com,503-414-6558,"916 Angela Keys
Wiseview, LA 62794",Lake Bethanyport,North Dakota,74389,2/18/2023,1,11,Platinum,Debit Card,4659.77,843.27,465.98,4282.48
2496,William Alvarez,Female,56,rachaelrubio@example.net,+1-471-401-4131x59769,"760 Omar Pine Apt. 120
Thompsonton, OH 83972",Carlsonchester,Arkansas,32681,3/14/2020,3,82,Gold,PayPal,4282.9,422.2,428.29,4288.99
2497,Linda Lee,Female,47,josemurphy@example.org,+1-514-326-1723x3541,"66694 Eric Stravenue Suite 488
South Stephanieville, PR 92787",North Caitlin,Washington,48338,3/24/2023,3,88,Gold,Debit Card,2026.12,240.7,202.61,1988.03
2498,Robert Leach,Female,35,brauntanya@example.com,001-802-914-0731,"0941 Laura Lodge
Martinshire, MA 21984",Nguyenburgh,Mississippi,46826,1/28/2022,2,51,Gold,Creadit Card,4886.74,799.99,488.67,4575.42
2499,Mr. James Randolph MD,Male,64,beth19@example.com,(530)894-2380,"952 Allen Valley
New Karen, MN 39325",Gonzalezfort,Hawaii,93030,7/22/2021,3,35,Platinum,PayPal,4361.65,233.77,436.16,4564.04
2500,Nicole Benton,Female,46,gmaxwell@example.org,001-285-898-1896x743,"Unit 1694 Box 3620
DPO AA 22804",North Kevin,Oregon,48729,10/29/2019,2,79,Platinum,PayPal,4577.63,313.8,457.76,4721.59
2501,Anthony Cruz,Male,47,patriciawright@example.net,001-519-552-1386x927,"873 Linda Walks Suite 272
Port Crystalside, PA 66652",Gutierrezberg,North Dakota,95227,7/17/2023,4,48,Bronze,Debit Card,3667.64,385.12,366.76,3649.28
2502,Sara Phillips,Female,55,phillipspaul@example.com,001-606-403-5286x458,"PSC 9751, Box 0065
APO AA 36369",Obrienberg,North Carolina,99634,6/2/2024,3,76,Silver,Credit Card,4860.51,532.01,486.05,4814.55
2503,Chelsea Franklin,Male,23,alexandramullins@example.com,+1-683-716-5753x24014,"359 Amy Track
Malikborough, OK 80865",North William,Maine,37223,1/6/2021,3,25,Silver,Debit Card,4564.72,320.66,456.47,4700.53
2504,Judy Griffith,Male,42,millerjessica@example.net,(505)252-0763,"6808 Tracy Mews
New Juanbury, CT 46492",Garciaside,Delaware,36569,10/29/2020,4,2,Gold,Creadit Card,1505.43,163.8,150.54,1492.17
2505,Felicia Blair,Male,49,cfranklin@example.org,4322797521,"9217 Hernandez Inlet Suite 049
Rubioville, NC 03544",Patriciamouth,New Mexico,67692,10/16/2021,3,70,Platinum,Credit Card,4234.69,683.58,423.47,3974.58
2506,Tyler Phillips,Female,48,leslielogan@example.org,997-734-7623x84099,"67392 Dalton Center
West Betty, PA 78149",South Brittneybury,Hawaii,66406,11/20/2021,1,60,Gold,Credit Card,4435.22,664.29,443.52,4214.45
